item_index,rarity_raw,rarity_plus_one,maxStack,icon,iconColor,bottle,buyPrice,sellPrice,type,decoID,equipType,isGz,name_ptr,name,description_ptr,description
3038,4,5,99,37,7,0,0,0,0,0,0,0,0x008CA56D,TP3 Ticket 3,0x009040C2,A ticket made of strange\npaper. Can be exchanged\nfor a special item.
3039,4,5,99,37,7,0,0,0,0,0,0,0,0x008CA57A,TP3 Ticket 4,0x00904107,A ticket made of strange\npaper. Can be exchanged\nfor a special item.
3040,4,5,99,37,7,0,0,0,0,0,0,0,0x008CA587,TP3 Ticket 5,0x0090414C,A ticket made of strange\npaper. Can be exchanged\nfor a special item.
3041,4,5,99,37,3,0,0,0,0,0,0,0,0x008CA594,Gratitude Tkt III,0x00904191,A token of gratitude given\nto hunters who have long\nventured into the unknown.
3042,4,5,99,37,5,0,0,0,0,0,0,0,0x008CA5A6,Pioneer Ticket,0x000FEC86,初めて、新天地に訪れた狩人\nたちへの記念の証。
3043,4,5,10,34,0,0,0,0,0,0,0,0,0x008CA5B5,Primo Coin,0x000FECB4,ギルドが記念品として発行\nしたコイン。光に当てなく\nても白く輝いている。
3044,4,5,10,27,10,0,0,0,0,0,0,0,0x008CA5C0,Ebony Dragonite,0x000FECFB,どこからも採掘した記録がな\nい漆黒の金属。龍の属性を\n帯びている。
3045,4,5,10,27,0,0,0,0,0,0,0,0,0x008CA5D0,Ivory Dragonite,0x000FED3C,どこからも採掘した記録がな\nい純白の金属。龍の属性を\n帯びている。
3046,4,5,10,33,10,0,0,0,0,0,0,0,0x008CA5E0,Carbide Board,0x000FED7D,最新の製錬技術を用いて\n究極の硬さを得た金属板。\n加工の苦労は想像を超える。
3047,4,5,10,33,4,0,0,0,0,0,0,0,0x008CA5EE,Carbide Chain,0x000FEDC8,最新の製錬技術を用いて\n究極の硬さを得た鎖。\n加工の苦労は想像を超える。
3048,4,5,10,33,0,0,0,0,0,0,0,0,0x008CA5FC,Carbide Bolt,0x000FEE0F,最新の製錬技術を用いて\n究極の硬さを得たボルト。\n加工の苦労は想像を超える。
3049,4,5,10,9,0,0,0,0,0,0,0,0,0x008CA609,Squishy Thing,0x000FEE5A,感触があまりにも良いため\n我を忘れて触り続けてしまう\nぷにぷにした何か。
3050,4,5,99,37,1,0,0,0,0,0,0,0,0x008CA617,Warm Saber Tkt,0x009041E0,Instructions on forging the\nWarm Saber. Bring them to\nthe Smithy!
3051,4,5,99,37,2,0,0,0,0,0,0,0,0x008CA626,Shine Saber Tkt,0x00904222,Instructions on forging the\nShine Saber. Bring them to\nthe Smithy!
3052,4,5,99,37,10,0,0,0,0,0,0,0,0x008CA636,Desire Saber Tkt,0x00904265,Instructions on forging the\nDesire Saber. Bring them to\nthe Smithy!
3053,4,5,99,36,1,0,0,0,0,0,0,0,0x008CA647,Secret Tome,0x000FEF5E,宗家の達人が開発した銃槍\nの製法が記された秘伝書。\n工房に持って行こう！
3054,4,5,10,33,4,0,0,0,0,0,0,0,0x008CA653,Charged Gear,0x009042A9,A metal gear imbued with the\npower of lightning. A vital\npart of a certain invention.
3055,4,5,99,37,4,0,0,0,0,0,0,0,0x008CA660,EBX C Ticket,0x009042FF,Instructions on forging the\nCore EBX. Bring them to the\nSmithy!
3056,4,5,99,37,4,0,0,0,0,0,0,0,0x008CA66D,EBX P Ticket,0x0090433F,Instructions on forging the\nPro EBX. Bring them to the\nSmithy!
3057,4,5,99,37,4,0,0,0,0,0,0,0,0x008CA67A,EBX E Ticket,0x0090437E,Instructions on forging the\nElite EBX. Bring them to the\nSmithy!
3058,4,5,10,1,1,0,0,0,0,0,0,0,0x008CA687,Lrg Flare Jewel,0x000FF0BB,特殊な鉱石から生産された\n防具を強化できる素材。種類\nによって多彩な変化を見せる。
3059,4,5,10,1,0,0,0,0,0,0,0,0,0x008CA697,Lrg Blast Jewel,0x000FF0BB,特殊な鉱石から生産された\n防具を強化できる素材。種類\nによって多彩な変化を見せる。
3060,4,5,10,1,10,0,0,0,0,0,0,0,0x008CA6A7,Lrg Pierce Jewel,0x000FF0BB,特殊な鉱石から生産された\n防具を強化できる素材。種類\nによって多彩な変化を見せる。
3061,4,5,10,34,1,0,0,0,0,0,0,0,0x008CA6B8,Instructor Coin,0x000FF10C,ハンターズギルドが発行する\n金属製のコイン。教官への愛\nのせいかどっしりと重い。
3062,4,5,10,9,3,0,0,0,0,0,0,0,0x008CA6C8,Hypno Bluepelt,0x000FF15B,野生の繁殖期の力が\n凝縮された蒼色の毛。\nほんのりと良い匂いがする。
3063,4,5,99,37,2,0,0,0,0,0,0,0,0x008CA6D7,Sphere Ticket H,0x009043BF,Instructions on forging the\nSphere armor. Bring them to\nthe Smithy!
3064,4,5,99,37,2,0,0,0,0,0,0,0,0x008CA6E7,Sphere Ticket C,0x00904403,Instructions on forging the\nSphere armor. Bring them to\nthe Smithy!
3065,4,5,99,37,2,0,0,0,0,0,0,0,0x008CA6F7,Sphere Ticket A,0x00904447,Instructions on forging the\nSphere armor. Bring them to\nthe Smithy!
3066,4,5,99,37,2,0,0,0,0,0,0,0,0x008CA707,Sphere Ticket W,0x0090448B,Instructions on forging the\nSphere armor. Bring them to\nthe Smithy!
3067,4,5,99,37,2,0,0,0,0,0,0,0,0x008CA717,Sphere Ticket L,0x009044CF,Instructions on forging the\nSphere armor. Bring them to\nthe Smithy!
3068,4,5,1,6,0,0,0,0,0,0,0,0,0x008CA727,White Tools,0x000FF1DD,一部の職人の間で需要が高い\n奇想天外な道具セット。\n何が入っているかわからない。
3069,4,5,1,6,4,0,0,0,0,0,0,0,0x008CA733,Yellow Tools,0x000FF1DD,一部の職人の間で需要が高い\n奇想天外な道具セット。\n何が入っているかわからない。
3070,4,5,5,25,7,0,0,0,0,0,0,0,0x008CA740,Mysterious Egg,0x00904513,A mysterious egg that varies\nin size. Said to be traded\nin certain circles.
3071,4,5,99,33,3,0,0,0,0,0,0,0,0x008CA74F,Azure Light (E),0x000FF27D,鈴の音が聞こえる不思議な塊。\n何やら光の流れを感じる。\n工房に持って行こう！
3072,4,5,99,33,4,0,0,0,0,0,0,0,0x008CA75F,Golden Light (E),0x000FF27D,鈴の音が聞こえる不思議な塊。\n何やら光の流れを感じる。\n工房に持って行こう！
3073,4,5,99,33,3,0,0,0,0,0,0,0,0x008CA770,Azure Light (W),0x000FF27D,鈴の音が聞こえる不思議な塊。\n何やら光の流れを感じる。\n工房に持って行こう！
3074,4,5,99,33,4,0,0,0,0,0,0,0,0x008CA780,Golden Light (W),0x000FF27D,鈴の音が聞こえる不思議な塊。\n何やら光の流れを感じる。\n工房に持って行こう！
3075,4,5,99,35,4,0,0,0,0,0,0,0,0x008CA791,N Cuff Base,0x0090455F,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3076,4,5,99,35,10,0,0,0,0,0,0,0,0x008CA79D,Jet Black Base,0x009045A1,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3077,4,5,99,35,5,0,0,0,0,0,0,0,0x008CA7AC,Mauve Base,0x009045E3,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3078,4,5,99,35,2,0,0,0,0,0,0,0,0x008CA7B7,Seedling Base,0x00904625,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3079,4,5,99,35,0,0,0,0,0,0,0,0,0x008CA7C5,Pearl Base,0x00904667,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3080,4,5,99,35,8,0,0,0,0,0,0,0,0x008CA7D0,Peach Base,0x009046A9,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3081,4,5,99,35,7,0,0,0,0,0,0,0,0x008CA7DB,Golden Base,0x009046EB,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3082,4,5,99,35,3,0,0,0,0,0,0,0,0x008CA7E7,Deep Blue Base,0x0090472D,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3083,4,5,99,35,1,0,0,0,0,0,0,0,0x008CA7F6,Madder Base,0x0090476F,Used to craft various Poogie\nDecorations. Bring it to the\nSmithy!
3084,4,5,99,43,4,0,0,0,7,688,2,0,0x008CA802,Loading PA1,0x009047B1,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3085,4,5,99,43,4,0,0,0,7,689,2,0,0x008CA80E,Guard PA1,0x009047EF,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3086,4,5,99,43,4,0,0,0,7,690,2,0,0x008CA818,FastCharge PA1,0x0090482D,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3087,4,5,99,43,4,0,0,0,7,691,2,0,0x008CA827,Wind Res PA2,0x0090486B,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3088,4,5,99,43,4,0,0,0,7,692,2,0,0x008CA834,Potential PA1,0x009048A9,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3089,4,5,99,43,4,0,0,0,7,693,2,0,0x008CA842,Bomb SC+ PA1,0x009048E7,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3090,4,5,99,43,4,0,0,0,7,694,2,0,0x008CA84F,Bomb SC+ PA2,0x00904925,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3091,4,5,99,43,4,0,0,0,7,695,2,0,0x008CA85C,Ice SC+ PA1,0x00904963,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3092,4,5,99,43,4,0,0,0,7,696,2,0,0x008CA868,Ice SC+ PA2,0x009049A1,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3093,4,5,99,43,4,0,0,0,7,697,2,0,0x008CA874,Pierce Up PB1,0x009049DF,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3094,4,5,99,43,4,0,0,0,7,698,2,0,0x008CA882,Pierce Up PB2,0x00904A1D,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3095,4,5,99,43,4,0,0,0,7,699,2,0,0x008CA890,Pellet Up PB1,0x00904A5B,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3096,4,5,99,43,4,0,0,0,7,700,2,0,0x008CA89E,Pellet Up PB2,0x00904A99,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3097,4,5,99,43,4,0,0,0,7,701,2,0,0x008CA8AC,Status PB1,0x00904AD7,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3098,4,5,99,43,4,0,0,0,7,702,2,0,0x008CA8B7,Status PB2,0x00904B15,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3099,4,5,99,43,4,0,0,0,7,703,2,0,0x008CA8C2,Stamina PB2,0x00904B53,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3100,4,5,99,43,4,0,0,0,7,704,2,0,0x008CA8CE,Stamina PB3,0x00904B91,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3101,4,5,99,43,4,0,0,0,7,705,2,0,0x008CA8DA,PoisonSC+ PB1,0x00904BCF,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3102,4,5,99,43,4,0,0,0,7,706,2,0,0x008CA8E8,LastingPwr PB1,0x00904C0D,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3103,4,5,99,43,4,0,0,0,7,707,2,0,0x008CA8F7,LastingPwr PB2,0x00904C4B,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3104,4,5,99,43,4,0,0,0,7,708,2,0,0x008CA906,Acrobat PB1,0x00904C89,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3105,4,5,99,43,4,0,0,0,7,709,2,0,0x008CA912,Acrobat PB2,0x00904CC7,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3106,4,5,99,43,4,0,0,0,7,710,2,0,0x008CA91E,Bomb SC+ PB1,0x00904D05,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3107,4,5,99,43,4,0,0,0,7,711,2,0,0x008CA92B,Bomb SC+ PB2,0x00904D43,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3108,4,5,99,43,4,0,0,0,7,712,2,0,0x008CA938,Drgn SC+ PB1,0x00904D81,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3109,4,5,99,43,4,0,0,0,7,713,2,0,0x008CA945,Drgn SC+ PB2,0x00904DBF,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3110,3,4,99,43,4,0,0,0,7,714,2,0,0x008CA952,FastCharge PC1,0x00904DFD,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3111,3,4,99,43,4,0,0,0,7,715,2,0,0x008CA961,FastCharge PC2,0x00904E3B,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3112,3,4,99,43,4,0,0,0,7,716,2,0,0x008CA970,FastCharge PC3,0x00904E79,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3113,3,4,99,43,4,0,0,0,7,717,2,0,0x008CA97F,FastCharge PC4,0x00904EB7,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3114,3,4,99,43,4,0,0,0,7,718,2,0,0x008CA98E,FastCharge PC5,0x00904EF5,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3115,3,4,99,43,4,0,0,0,7,719,2,0,0x008CA99D,ReloadSpd PC1,0x00904F33,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3116,3,4,99,43,4,0,0,0,7,720,2,0,0x008CA9AB,ReloadSpd PC2,0x00904F71,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3117,3,4,99,43,4,0,0,0,7,721,2,0,0x008CA9B9,ReloadSpd PC3,0x00904FAF,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3118,3,4,99,43,4,0,0,0,7,722,2,0,0x008CA9C7,ReloadSpd PC4,0x00904FED,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3119,3,4,99,43,4,0,0,0,7,723,2,0,0x008CA9D5,ReloadSpd PC5,0x0090502B,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3120,3,4,99,43,4,0,0,0,7,724,2,0,0x008CA9E3,Fasting PC1,0x00905069,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3121,3,4,99,43,4,0,0,0,7,725,2,0,0x008CA9EF,Fasting PC2,0x009050A7,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3122,3,4,99,43,4,0,0,0,7,726,2,0,0x008CA9FB,Fasting PC3,0x009050E5,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3123,3,4,99,43,4,0,0,0,7,727,2,0,0x008CAA07,Fasting PC4,0x00905123,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3124,3,4,99,43,4,0,0,0,7,728,2,0,0x008CAA13,Fasting PC5,0x00905161,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3125,3,4,99,43,4,0,0,0,7,729,2,0,0x008CAA1F,PoisonSC+ PC1,0x0090519F,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3126,3,4,99,43,4,0,0,0,7,730,2,0,0x008CAA2D,PoisonSC+ PC2,0x009051DD,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3127,3,4,99,43,4,0,0,0,7,731,2,0,0x008CAA3B,PoisonSC+ PC3,0x0090521B,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3128,3,4,99,43,4,0,0,0,7,732,2,0,0x008CAA49,PoisonSC+ PC4,0x00905259,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3129,3,4,99,43,4,0,0,0,7,733,2,0,0x008CAA57,PoisonSC+ PC5,0x00905297,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3130,3,4,99,43,4,0,0,0,7,734,2,0,0x008CAA65,TerrainRes PC1,0x009052D5,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3131,3,4,99,43,4,0,0,0,7,735,2,0,0x008CAA74,TerrainRes PC2,0x00905313,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3132,3,4,99,43,4,0,0,0,7,736,2,0,0x008CAA83,TerrainRes PC3,0x00905351,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3133,3,4,99,43,4,0,0,0,7,737,2,0,0x008CAA92,TerrainRes PC4,0x0090538F,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3134,3,4,99,43,4,0,0,0,7,738,2,0,0x008CAAA1,Tremor Res PC1,0x009053CD,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3135,3,4,99,43,4,0,0,0,7,739,2,0,0x008CAAB0,Tremor Res PC2,0x0090540B,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3136,3,4,99,43,4,0,0,0,7,740,2,0,0x008CAABF,Tremor Res PC3,0x00905449,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3137,3,4,99,43,4,0,0,0,7,741,2,0,0x008CAACE,Tremor Res PC4,0x00905487,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3138,3,4,99,43,4,0,0,0,7,742,2,0,0x008CAADD,Maestro PC1,0x009054C5,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3139,3,4,99,43,4,0,0,0,7,743,2,0,0x008CAAE9,Maestro PC2,0x00905503,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3140,3,4,99,43,4,0,0,0,7,744,2,0,0x008CAAF5,Maestro PC3,0x00905541,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3141,3,4,99,43,4,0,0,0,7,745,2,0,0x008CAB01,Maestro PC4,0x0090557F,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3142,3,4,99,43,4,0,0,0,7,746,2,0,0x008CAB0D,Bond PC1,0x009055BD,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3143,3,4,99,43,4,0,0,0,7,747,2,0,0x008CAB16,Bond PC2,0x009055FB,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3144,3,4,99,43,4,0,0,0,7,748,2,0,0x008CAB1F,Bond PC3,0x00905639,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3145,3,4,99,43,4,0,0,0,7,749,2,0,0x008CAB28,Bond PC4,0x00905677,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3146,3,4,99,43,4,0,0,0,7,750,2,0,0x008CAB31,LastingPwr PC5,0x009056B5,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3147,3,4,99,43,4,0,0,0,7,751,2,0,0x008CAB40,LastingPwr PC6,0x009056F3,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3148,3,4,99,43,4,0,0,0,7,752,2,0,0x008CAB4F,LastingPwr PC7,0x00905731,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3149,3,4,99,43,4,0,0,0,7,753,2,0,0x008CAB5E,LastingPwr PC8,0x0090576F,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3150,3,4,99,43,4,0,0,0,7,754,2,0,0x008CAB6D,Endurance PC5,0x009057AD,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3151,3,4,99,43,4,0,0,0,7,755,2,0,0x008CAB7B,Hunger PC1,0x009057EB,A Haven Poogie Decoration.\nIncompatible with certain\noutfits.
3152,4,5,99,43,8,0,100000,5000,7,756,1,0,0x008CAB86,Fire Atk SA2,0x00905829,A Haven Poogie Decoration.\nCompatible with all outfits.
3153,4,5,99,43,8,0,100000,5000,7,757,1,0,0x008CAB93,Fire Atk SA3,0x00905861,A Haven Poogie Decoration.\nCompatible with all outfits.
3154,4,5,99,43,8,0,100000,5000,7,758,1,0,0x008CABA0,Water Atk SA2,0x00905899,A Haven Poogie Decoration.\nCompatible with all outfits.
3155,4,5,99,43,8,0,100000,5000,7,759,1,0,0x008CABAE,Water Atk SA3,0x009058D1,A Haven Poogie Decoration.\nCompatible with all outfits.
3156,4,5,99,43,8,0,100000,5000,7,760,1,0,0x008CABBC,DragonAtk SA2,0x00905909,A Haven Poogie Decoration.\nCompatible with all outfits.
3157,4,5,99,43,8,0,100000,5000,7,761,1,0,0x008CABCA,DragonAtk SA3,0x00905941,A Haven Poogie Decoration.\nCompatible with all outfits.
3158,4,5,99,43,8,0,100000,5000,7,762,1,0,0x008CABD8,Stealth SA1 SA1,0x00905979,A Haven Poogie Decoration.\nCompatible with all outfits.
3159,4,5,99,43,8,0,100000,5000,7,763,1,0,0x008CABE8,Stealth SA2 SA2,0x009059B1,A Haven Poogie Decoration.\nCompatible with all outfits.
3160,4,5,99,43,8,0,100000,5000,7,764,1,0,0x008CABF8,Health SA1,0x009059E9,A Haven Poogie Decoration.\nCompatible with all outfits.
3161,4,5,99,43,8,0,100000,5000,7,765,1,0,0x008CAC03,Health SA2,0x00905A21,A Haven Poogie Decoration.\nCompatible with all outfits.
3162,4,5,99,43,8,0,100000,5000,7,766,1,0,0x008CAC0E,Auto-Guard SA1,0x00905A59,A Haven Poogie Decoration.\nCompatible with all outfits.
3163,4,5,99,43,8,0,100000,5000,7,767,1,0,0x008CAC1D,Auto-Guard SA2,0x00905A91,A Haven Poogie Decoration.\nCompatible with all outfits.
3164,4,5,99,43,8,0,10000,500,7,768,1,0,0x008CAC2C,Para Res SB1,0x00905AC9,A Haven Poogie Decoration.\nCompatible with all outfits.
3165,4,5,99,43,8,0,10000,500,7,769,1,0,0x008CAC39,Para Res SB2,0x00905B01,A Haven Poogie Decoration.\nCompatible with all outfits.
3166,4,5,99,43,8,0,10000,500,7,770,1,0,0x008CAC46,Poison Res SB1,0x00905B39,A Haven Poogie Decoration.\nCompatible with all outfits.
3167,4,5,99,43,8,0,10000,500,7,771,1,0,0x008CAC55,Poison Res SB2,0x00905B71,A Haven Poogie Decoration.\nCompatible with all outfits.
3168,4,5,99,43,8,0,10000,500,7,772,1,0,0x008CAC64,Eating SB3,0x00905BA9,A Haven Poogie Decoration.\nCompatible with all outfits.
3169,4,5,99,43,8,0,10000,500,7,773,1,0,0x008CAC6F,Eating SB4,0x00905BE1,A Haven Poogie Decoration.\nCompatible with all outfits.
3170,4,5,99,43,8,0,10000,500,7,774,1,0,0x008CAC7A,Ammo Mixer SB3,0x00905C19,A Haven Poogie Decoration.\nCompatible with all outfits.
3171,4,5,99,43,8,0,10000,500,7,775,1,0,0x008CAC89,Ammo Mixer SB4,0x00905C51,A Haven Poogie Decoration.\nCompatible with all outfits.
3172,4,5,99,43,8,0,10000,500,7,776,1,0,0x008CAC98,TerrainRes SB3,0x00905C89,A Haven Poogie Decoration.\nCompatible with all outfits.
3173,4,5,99,43,8,0,10000,500,7,777,1,0,0x008CACA7,TerrainRes SB4,0x00905CC1,A Haven Poogie Decoration.\nCompatible with all outfits.
3174,4,5,99,43,8,0,10000,500,7,778,1,0,0x008CACB6,Transporter SB3,0x00905CF9,A Haven Poogie Decoration.\nCompatible with all outfits.
3175,4,5,99,43,8,0,10000,500,7,779,1,0,0x008CACC6,Transporter SB4,0x00905D31,A Haven Poogie Decoration.\nCompatible with all outfits.
3176,4,5,99,43,8,0,10000,500,7,780,1,0,0x008CACD6,Pellet S+ SB1,0x00905D69,A Haven Poogie Decoration.\nCompatible with all outfits.
3177,4,5,99,43,8,0,10000,500,7,781,1,0,0x008CACE4,Pellet S+ SB2,0x00905DA1,A Haven Poogie Decoration.\nCompatible with all outfits.
3178,4,5,99,43,8,0,10000,500,7,782,1,0,0x008CACF2,Crag S+ SB1,0x00905DD9,A Haven Poogie Decoration.\nCompatible with all outfits.
3179,4,5,99,43,8,0,10000,500,7,783,1,0,0x008CACFE,Crag S+ SB2,0x00905E11,A Haven Poogie Decoration.\nCompatible with all outfits.
3180,4,5,99,43,8,0,10000,500,7,784,1,0,0x008CAD0A,Clust S+ SB1,0x00905E49,A Haven Poogie Decoration.\nCompatible with all outfits.
3181,4,5,99,43,8,0,10000,500,7,785,1,0,0x008CAD17,Clust S+ SB2,0x00905E81,A Haven Poogie Decoration.\nCompatible with all outfits.
3182,4,5,99,43,8,0,10000,500,7,786,1,0,0x008CAD24,BombBoost SB1,0x00905EB9,A Haven Poogie Decoration.\nCompatible with all outfits.
3183,4,5,99,43,8,0,10000,500,7,787,1,0,0x008CAD32,BombBoost SB2,0x00905EF1,A Haven Poogie Decoration.\nCompatible with all outfits.
3184,4,5,99,43,8,0,10000,500,7,788,1,0,0x008CAD40,Gluttony SB1,0x00905F29,A Haven Poogie Decoration.\nCompatible with all outfits.
3185,4,5,99,43,8,0,10000,500,7,789,1,0,0x008CAD4D,Gluttony SB2,0x00905F61,A Haven Poogie Decoration.\nCompatible with all outfits.
3186,4,5,99,43,8,0,10000,500,7,790,1,0,0x008CAD5A,Anti-Theft SB1,0x00905F99,A Haven Poogie Decoration.\nCompatible with all outfits.
3187,4,5,99,43,8,0,10000,500,7,791,1,0,0x008CAD69,Anti-Theft SB2,0x00905FD1,A Haven Poogie Decoration.\nCompatible with all outfits.
3188,3,4,99,43,8,0,1000,50,7,792,1,0,0x008CAD78,WideRange SC7,0x00906009,A Haven Poogie Decoration.\nCompatible with all outfits.
3189,3,4,99,43,8,0,1000,50,7,793,1,0,0x008CAD86,WideRange SC8,0x00906041,A Haven Poogie Decoration.\nCompatible with all outfits.
3190,3,4,99,43,8,0,1000,50,7,794,1,0,0x008CAD94,WideRange SC9,0x00906079,A Haven Poogie Decoration.\nCompatible with all outfits.
